transaction_id,amount,currency,status,description,transacted_at,posted_at,transaction_refresh,account,institution_name,display_name,account_type,last4,category,subcategory,subscritpions
fctxn_1SQAkOGykbcOG8szcdusGJ1z,5269.77,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251024 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500125197783 EED:251027 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2975197783TC,2025-10-25T00:00:00+00:00,2025-10-27T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szn03NMMJf,-181.39,usd,posted,ORIG CO NAME:T-MOBILE ORIG ID:0000450304 DESC DATE:251024 CO ENTRY DESCR:PCS SVC SEC:WEB TRACE#:021000023744475 EED:251024 IND ID:6860041 IND NAME:MARK TAFOYA 800-937-8997 TRN: 2973744475TC,2025-10-24T00:00:00+00:00,2025-10-24T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szQfsYucdA,-81.93,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:251024 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000023744473 EED:251024 IND ID:462579326419 IND NAME:702853370243 E 14TH CA 550374703 TRN: 2973744473TC,2025-10-24T00:00:00+00:00,2025-10-24T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szGvt9a60t,-180.0,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251023 CO ENTRY DESCR:CHG BACKS SEC:CCD TRACE#:011500124772886 EED:251024 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2964772886TC,2025-10-24T00:00:00+00:00,2025-10-24T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szBVYi1inr,2787.24,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251023 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500123494746 EED:251024 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2963494746TC,2025-10-24T00:00:00+00:00,2025-10-24T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sznFl62rrG,-269.76,usd,posted,ORIG CO NAME:Seated - New Gue ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:Seated- DiSEC:WEB TRACE#:091000014772884 EED:251024 IND ID:ST-M3X3W4L6S0S5 IND NAME:THE WINSLOW TRN: 2964772884TC,2025-10-24T00:00:00+00:00,2025-10-24T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szO9Dds1VR,2865.19,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251022 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500128024571 EED:251023 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2958024571TC,2025-10-23T00:00:00+00:00,2025-10-23T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szq4iiod7e,-4514.3,usd,posted,ORIG CO NAME:FAIRMONT INSURAN ORIG ID:9120735001 DESC DATE:251023 CO ENTRY DESCR:CORP COLL SEC:CCD TRACE#:021000029038716 EED:251023 IND ID:63601 IND NAME:243 E 14 C TRN: 2959038716TC,2025-10-23T00:00:00+00:00,2025-10-23T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szuBoPM8MI,120.43,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251021 CO ENTRY DESCR:CHG BACKS SEC:CCD TRACE#:011500122807793 EED:251022 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2942807793TC,2025-10-22T00:00:00+00:00,2025-10-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szfdyDIpLm,-147.51,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:251022 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000023894040 EED:251022 IND ID:928139600255GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 2943894040TC,2025-10-22T00:00:00+00:00,2025-10-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz8Oeh0AAR,3216.9,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251021 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500122807791 EED:251022 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2942807791TC,2025-10-22T00:00:00+00:00,2025-10-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szrl2RjRLb,-12643.97,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:251021 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000022217243 EED:251021 IND ID:928139600254GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2942217243TC,2025-10-21T00:00:00+00:00,2025-10-21T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szmrng3LBX,4227.27,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251020 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500122032361 EED:251021 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2932032361TC,2025-10-21T00:00:00+00:00,2025-10-21T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szYqF3W7ro,-5121.32,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:251021 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000024397840 EED:251021 IND ID:LUGJO 102241A01 IND NAME:243 E 14TH CAFE INC AA TRN: 2944397840TC,2025-10-21T00:00:00+00:00,2025-10-21T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz36BPvhay,-4262.25,usd,posted,ORIG CO NAME:CON ED OF NY ORIG ID:2462467002 DESC DATE:251017 CO ENTRY DESCR:CECONY SEC:CCD TRACE#:021000023220564 EED:251021 IND ID:13883400007 IND NAME:243 E14 CAFE INC. TRN: 2933220564TC,2025-10-21T00:00:00+00:00,2025-10-21T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szyOTrIjBS,13169.14,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251019 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500128792507 EED:251020 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2938792507TC,2025-10-20T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz4cwdeUZ8,-728.98,usd,posted,CHECK # 13214,2025-10-20T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szpVojGUpB,-245.87,usd,posted,ORIG CO NAME:VERIZON WIRELESS ORIG ID:7223344794 DESC DATE:251020 CO ENTRY DESCR:PAYMENTS SEC:PPD TRACE#:021000021567671 EED:251020 IND ID:078631313300001 IND NAME:0000000078631313300001 TRN: 2931567671TC,2025-10-20T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz4PwJEX0j,8391.83,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251019 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500128792505 EED:251020 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2938792505TC,2025-10-20T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szn8xLIYzu,-150.0,usd,posted,Zelle payment to RODNEY 26651026387,2025-10-19T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szGbzp83fb,-150.0,usd,posted,Zelle payment to Alex Miller 26651007451,2025-10-19T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szAXGtPbmU,-700.0,usd,posted,Zelle payment to Nav 26649175406,2025-10-19T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szqq4jAYAS,6320.97,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251017 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500120822383 EED:251020 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2900822383TC,2025-10-18T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szXvP01E3h,-12883.13,usd,posted,ORIG CO NAME:NYS DTF SALES ORIG ID:O146013200 DESC DATE: CO ENTRY DESCR:Tax PaymntSEC:CCD TRACE#:091000011984764 EED:251020 IND ID:000000134231173 IND NAME:SW2506197625 TRN: 2901984764TC,2025-10-18T00:00:00+00:00,2025-10-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz15FUBDfN,2340.41,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251016 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126881379 EED:251017 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2906881379TC,2025-10-17T00:00:00+00:00,2025-10-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szywKuoj3h,-253.8,usd,posted,ORIG CO NAME:Seated - New Gue ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:Seated- DiSEC:WEB TRACE#:091000010985669 EED:251017 IND ID:ST-T7J8P5J6T2N1 IND NAME:THE WINSLOW TRN: 2890985669TC,2025-10-17T00:00:00+00:00,2025-10-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szgcYIkE0s,-74.25,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:251017 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000026974351 EED:251017 IND ID:929939783644 IND NAME:702521629243 E 14TH CA 550374703 TRN: 2906974351TC,2025-10-17T00:00:00+00:00,2025-10-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szqlAi3BVz,3492.3,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251015 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500124337060 EED:251016 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2884337060TC,2025-10-16T00:00:00+00:00,2025-10-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szk12aPrdW,4154.62,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251014 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500128274934 EED:251015 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2878274934TC,2025-10-15T00:00:00+00:00,2025-10-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szUWsetM3E,-344.76,usd,posted,"ORIG CO NAME:WINEBOW NY, NJ, ORIG ID:1364786719 DESC DATE: CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:111000026255612 EED:251015 IND ID:045590000414858 IND NAME:243 E 14th cafe inc TRN: 2886255612TC",2025-10-15T00:00:00+00:00,2025-10-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szHk6tx00r,-1086.72,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:251015 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000029965410 EED:251015 IND ID:938137618341GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 2879965410TC,2025-10-15T00:00:00+00:00,2025-10-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szT7lzKJ8X,-800.0,usd,posted,ORIG CO NAME:SBA LOAN ORIG ID:7300000104 DESC DATE:251014 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:041036049965412 EED:251015 IND ID:0000 IND NAME:THE WINSLOW ACH TRANSACTION TRN: 2879965412TC,2025-10-15T00:00:00+00:00,2025-10-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szHE10gAXu,-544.3,usd,posted,CHECK # 13212,2025-10-15T00:00:00+00:00,2025-10-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz6SE0L2Mn,-1937.89,usd,posted,ORIG CO NAME:WOOLCO FOODS ORIG ID:2331201470 DESC DATE: CO ENTRY DESCR:BANK SWEEPSEC:WEB TRACE#:104000019965414 EED:251015 IND ID:FT399854198 IND NAME:WINSLOW PUB & RESTAURA TRN: 2879965414TC,2025-10-15T00:00:00+00:00,2025-10-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz3Mz8kUbF,-4043.0,usd,posted,ORIG CO NAME:MS Walker ORIG ID:1041941600 DESC DATE:251014 CO ENTRY DESCR:WEB PAY SEC:CCD TRACE#:011500129965416 EED:251015 IND ID:MSWalker IND NAME:243 E 14TH CAFE INC (617) 4401764 TRN: 2879965416TC,2025-10-15T00:00:00+00:00,2025-10-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szpiy7VeGi,-1312.46,usd,posted,ORIG CO NAME:UNION BEER DISTR ORIG ID:9113310559 DESC DATE: CO ENTRY DESCR:INVOICES SEC:CCD TRACE#:021303619284884 EED:251014 IND ID:FMTHI10/10/25 IND NAME:THE WINSLOW 345865 TRN: 2879284884TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szwjXZ8sxP,-1126.68,usd,posted,CHECK # 13211,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szv5uQIbZU,-1087.3,usd,posted,ORIG CO NAME:Manhattan Beer D ORIG ID:1139118000 DESC DATE: CO ENTRY DESCR:Manhattan SEC:CCD TRACE#:021000029877211 EED:251014 IND ID:FT399854123 IND NAME:243 E. 14th cafe incTh TRN: 2879877211TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szFAzF9U3u,-256.66,usd,posted,CHECK # 13213,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szAYJyRbSn,8086.64,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251012 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126425356 EED:251014 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2876425356TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz7CJxexM9,-12747.85,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:251014 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000023461385 EED:251014 IND ID:938137618340GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2873461385TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szwe2pMhrJ,82.12,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251013 CO ENTRY DESCR:CHG BACKS SEC:CCD TRACE#:011500126425362 EED:251014 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2876425362TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szuCVTCNfC,-1725.98,usd,posted,ORIG CO NAME:Baldor specialty ORIG ID:4270465600 DESC DATE: CO ENTRY DESCR:Baldor speSEC:WEB TRACE#:111000029877216 EED:251014 IND ID:ST-S9V6S1X3E8U7 IND NAME:THE WINSLOW TRN: 2879877216TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szoPbbZ510,-5266.71,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:251014 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000027704465 EED:251014 IND ID:LUGJO 101540A01 IND NAME:243 E 14TH CAFE INC AB TRN: 2877704465TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szawMGaxkn,11762.09,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251012 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126425358 EED:251014 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2876425358TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szV8MBENPr,6416.77,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251013 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126425360 EED:251014 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2876425360TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szJRHlbXec,-1000.0,usd,posted,CHECK # 13215,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szAKXj9otl,-1099.9,usd,posted,ORIG CO NAME:EMPIRE MERCHANTS ORIG ID:8263863381 DESC DATE: CO ENTRY DESCR:J2673 RCURSEC:CCD TRACE#:111000029877213 EED:251014 IND ID:CZ10000JWYZDC IND NAME:243 E 14TH CAFE INC TRN*1*CZ10000JWYZDC\RMR*IK*EMPIRE M ERCHANTS NY\ TRN: 2879877213TC,2025-10-14T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szTN5DIVXL,-150.0,usd,posted,Zelle payment to RODNEY 26567238819,2025-10-12T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szxZytZ42h,-700.0,usd,posted,Zelle payment to Nav 26564900974,2025-10-12T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szZ01CzOZ2,-150.0,usd,posted,Zelle payment to Alex Miller 26567264969,2025-10-12T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szG6rxEZGz,-151.5,usd,posted,ORIG CO NAME:Park Street Impo ORIG ID:1637678000 DESC DATE:251014 CO ENTRY DESCR:HIM20480 SEC:CCD TRACE#:021000025207809 EED:251014 IND ID:e72079924 IND NAME:The Winslow HIM20480 TRN: 2835207809TC,2025-10-11T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szTIQqU0WJ,4735.77,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:251010 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500124191075 EED:251014 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2834191075TC,2025-10-11T00:00:00+00:00,2025-10-14T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
